filename,text,cluster,pca1,pca2
X51005724626.jpg,"R IbB 243502 KEDAI PAPAN YEW CHUAN (0005583085-K) LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR: TEL : 03-87686092 FAX : 03-87686092 GST ID 000781500416 IAXINVOICE Bill To SUCI ALAM JAYA TRANSPORT NO 1 JALAN AMAN 2 445 20 TAMAN DESA 43800 DENGKIL SELANGOR 017-6057770 Doc No, CSOO011384 Date;   02104/2018 Cashier USER Time: 08.42.00 Salesperson Ref : (GST) (GST) Item Qy SIPrice S/Price Amount Tax 101785 13 18.00 19.08 248 04 SR PYE 921 PLASTER 100180 5 3,00 3.18 15.90 SR KAPUR AIR (A1) 101275 2.00 2.12 6.36 SR SPAN HANDLE Total Qty: 21 270.30 Total Sales (Excluding GST) 255 00 Discount 0, 00 Total GST 15.30 Rounding 0,00 Total Sales (Inclueive of GST) 270.30 CASH 270.30 Change 0,00 GST SUMMARY Iax Code % Amt (RM Iax (RM SR 6 255.00 15.30 Total 255.00 15,30 GOODS SOLD ARE NOT RETURNABLE, THANK YOU,",4,-0.04574736379333482,0.13078750567109176
X51005724628.jpg,"R KEDAI PAPAN YEW CHUAN (0005583085-K) LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR, TEL ; 03-87686092 FAX 03-87686092 GST ID : 000781500416 TAX INVOICE Bill To SUCI ALAM JAYA TRANSPORT NO 1 JALAN AMAN 2 TAMAN DESA 43800 DENGKIL SELANGOR 017-6057770 Doc No; CS00010679 Date; 10/03/2018 Cashier USER Time: 13.49.00 Salesperson Ref : (GST) (GST) Item Qty SIPrice_ SIPrice_ Amount Tax 100135 10 8.00 8.48 84.80 SR BESI R 5.5 (CQ) Total 10 84.80 Total Sales (Excluding GST) 80.00 Discount 0.00 Total GST 4,80 Rounding 0.00 Total Salee (Inclueive of GST) 84.80 CASH 84.80 Change 0.00 GST SUMMARY Tax Code % Ant (RM) Tax (RM SR 6 80.00 4,80 Total 80.00 4.80 GOODS SOLD ARE NOT RETURNABLE, THANK YOU Qty:",4,-0.041038677951568854,0.09487432004273579
X51005745298.jpg,"89 SPEE) MART S/8 (519537-X) Lot PT. JALAN ANBSA, TamAN  BERKELEY 41150 KLANG, SELANGOR 1317-TRILLIUN SG BESI CST Id. NO 0 000181747712 INVOICE NO 0 18353/102/T0311 04:OGph 570842 31-03-18 503 100 PLUS CAN 3251L (ICE RMi.49 $ 501 HaLTA can 32OhL (ICE) Rm2.50 Total Sales (Inclusive GST) RM 3.99 Rounoiny Kujustment Rm 01 Rounding RH 4.00 CaSH Rh 10.00 CHANGE RM 6.00 GST Summary Amount (RM) Tax(RH) 8 67 3.77 22 Thank You. Please Cole again Keep the invoice for applicable returns '2811, 8",8,-0.03998555759719332,0.08179564066059868
X51005757292.jpg,"3180304/ MR _ D,1.Y. (M) SDu BHD (CO,REG 86067 1-D) Lot 1851-4 & 1851-B JaLAN KPB 6 , Kawasan PERINDUSTRIAN BALAKONG 43300  SERI KEMBANGAH SELANGOR (GST Id No :000306020352 ) (IOi Puchong ) ~TaX INVOICE - PP WATER FTLTER CARTRIOGE INDOOR 1S #S WA38 100 9690059 2 X 3. 30 6.60 Item(s) Qty(s) 2 Tota] Inc| GST@6% RM &.60 Cash RM 56 ,00 CHANGE RH 43,40 GST  46X included in tota) RM 0,3( 18-03-18 12:09 SHO1 2J86 T3 Ru0006(58o OPERATOR TRAINEE CASHIER EXCHANGE ARE ALLOWED WIThin Day WITH RECEIPT STRICTLY nO CASH REFUND _",5,-0.06375692307065088,-0.0015055870615968692
X51005757308.jpg,"31803045 MR _ D , I.Y . (M) SDN BHD (CO,.REG 86067 1-D ) ` LOT   1851-A & 1851-B JaALAN KPB 6 _ Kahasan PERINDUSTRIAN Balakong 43300  SERI KEMBANGAN SELANGOR (GST ID No 000306020352 ) (IOI PUCHOnG ) -TaX INVOICE - CloTh TAPE 46MM+5M (RED) #S RC22-32 36 9084134 1 X 1.90 1.90 BOPP TAPE 48MM+ 1O0M CLEAR #S GB 12-21-22 36 69358 18350846 1 X 3 , 90 3 , 90 CLOTH TAPE 46MM+SM GREEN) #S HDO3 36 9084 135 1 X 1.90 1,90 DBL SIDE CLEAR ACRYi IC TAPE Vstio6c #S Wa10 8/64 9554100363103 1 X 11.90 11.90 '$ TAPE 1.8+15M #S ML42 88 9u80456 1 X 1.70 1.70 PLASTIC BaGS #S 99999 1 X 0 ,20 0 ,20 Item(s ) 6 aty(s) 6 Tota/ Inc | GST@6% RM 21,50 CASH RM 50 , 00 CHANGE RM 28,50 GST   @6% inc luded in total RM 1.22 21-03-18 12:27 Sho| 2J86 T2 RoOO1 10882 OPERATOR TRAINEE CASHIER EXCHANGE ARE ALLOWED Within 7 DaY WITH RECEIPT STRICTLY NO CASH REFUND .",5,-0.04594879599657732,0.041982907716258885
X51005757342.jpg,"3180304 MR 0.I.Y. (M) SDN BHD (CO,REG 86067 1-D ) LOT 1851-4 & 1851-B , JalAN KPB 6 _ KaWasan PERINDUSTRIAN alakong _ 43300   SERI KEMBANGAN SELANGOR GST Id No 000306020352 ) (IOI PUCHOnG ) -TaX INVOICE - MESH SPONGF 4S *S An62-72 12/96 9064234 1 X 1.80 1,80 BROWN coco BRUSH 6 ' V6n #S WASO 20/300 9555221303658 2 X 2 ,10 4 ,20 PLASTIC BAGS #S 99999 1 X 0 ,20 0.20 Item(s ) 3 Qty(s) 4 Tota1 Inc|_ GST26X RM 6 ,20 CASH RM 100 . 00 CHANGE RM 93 . 80 GST@6% included in tota / RM 0,35 1 - 23-03-18 '6;43 SHO 1 2j86 T1 ROoo111721 OPFRATO6 IRAINEE CASHIER EXCHANGE ARE ALLOHED WiThin 7 DAY WITH RECEIPT STRICTLY NO Cash REFUND _",5,-0.04342384671002483,-0.010530674855175339
X51005764161.jpg,"u3 cn) 99 SPEED MaRt 5/8 {519537-X) LOT P.T, 2811, JALAN ANGSA; TAHAN BEPKELEY 41150 KlanG; SELANGOR 1313-SWBANG BESTARI GST Id, Mo 0GO181747712 INVOICE HO 18291/102/T0380 06:@4FM 5690014 28-0}-i8 5593 LEA 6 PERRINS S0S HORC RrSB,89 $ ei] X Rn 8.93 Total Sales {Inclusive GST) RN 98,39 Rouriding Adjustment RN Rcunding Rm 28, 90 CREDIT RH 98. ?0 CHGNCE Rm Of GST Suzmary Kequr: {Rm) Ta;(RH) 61 93.28 5,61 98.90 Thank ""ou. Piease coae aqai0 Keep +3e irvo_ce {c afplicabie returtis XAt]t",8,0.028000889809755014,0.047017351928524846
X51006008105.jpg,"AEON CO. (M) BHD  ( 128926-H) 3RD FLR , 4EON TAMAN  MALURI SC JLN JEJAKA , TAHAN MALURI CHERAS _ 55100 KUALA LUMPUR GST  Id 002017394688 SHOPPING  HOURS SUN-THU; 1000 HRS 2200 HRS FRI-SAT:1000 HRS 2300 HRS Ix 000006937423 5,90SR OECORAT,ve   WOOD 1ux 000006 |46813 59 , (OSR APRUN-93 @5.90 Ix 000001888854 0,2OSR PLASTICS BAG Sub-total 65 , 10 Total Sales Inc] GST 65. 10 Tota] After Adj Inc] GST 65, 40 CASH 70.10 Item Count 12 Change Amt 5.00 Invoice No: 2018032151300023113 GST  Summary Amount Tax SR # 6X 61 .46 3,64 Total 61,46 3.64 21/03/2018 14;49 5130 002 0023113 0302932 RAFIK BIN ABDUL HARI AEON DAISO SHAH ALAM TEL 1-300-80-AEON  (2366) THANK   YQU FOR  YOUR PATRONAGE PLEASE COME AGAIN",2,-0.010719810791721752,0.05389584272191951
X51006387973.jpg,"Your order"" rumber is 163 Gerbang Alaf Rv '&urants Sdn Bhd (6535, -M) formerIy known as Go}den Archies Restaurants Sdn Bhd Licensee of McDonaId 's Leve1 6 Bangunan TH Damansara Uptoln3 No,.3 , Jalan SS21/39,47400 Petaling Jaya Selangor (GST   ID No: 000504664064) McDonaId 's Kota Damansara DT(#178) Tel No _ 03-6 '52-2180 TAX INVOIC_ MFY Side Inv# 00178020001 = O30 REG #2 -017 13.29;56 Qiy ITLi TOTAL Db leCheese 11,10 Coke NO   Ice 1 L Frjes Doub leCheese 7,70 L AyamGnreng 15,25 L Co' NO 1 L Fr 25 gNuggets 13.10 Honey Mustard Sauce French Cheese Sauce L Coke NO Ice L Fries Eat-In Total (inc] GST) 47.15 Tota] Rounded 47.75 Cash % 100 . 00 Change 52 .85 0fa' 'LLUDES 6% GST 2,67 41-1$ We 'd  Iove to hear your feedback ! Visit WHw mcdfeedback .com . my OR Down load My McD Feedback from Google /App Store to share your experience Thank  You and Please Come Again_ Customer Service Hot ] ine 03-2726-5600 Playe",9,0.04137616199757682,-0.0025525947316305127
X51006401853.jpg,"99 SPEED NART S/8 (519537-X) LOt F.T. 2811, JALAN ANGSA, TaHAK  BERKELEY 41150 KLANG,  SELANGOR 1299-SWBANG PERHAI GST ID. NO 8 (00131747712 INVDICE NQ 17736/102/16275 06; 34PH 562004 07-02-17 Fa t 0857   INdOcAFE  COFFEENIX 3IN P82? . 95 5 407 CRdBurY ChOCQLATE  HRZEL Pr7 , 49 Total Sales {Iriclusive GST} RH 37,44 Rounding Adjustuent RH 01 Rouriding RH 37.45 CREDIT Rm 37.45 CHARGE Rh 0Q 6S1 Suwwary Aaourt (RH) Tax{RH) 5 67. 35.32 2,12 Tharik You. Please cobe againi Ihe invoice for applicable returns Keep",8,0.023762271037121474,0.01780439350357171
X51006414425.jpg,"Holkolz UNIHAKKA INTERNATIONAL SDN BHD 05 Apr 2018 18.25 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 JohorBahru,Johor TAX INVOICE Invoice # OR18040502160302 Item aty Total SR 100100000031- 3 Vege S4.40 S4.40 SR /00100000064-Add Vegetable S0.50 SO.50 SR I00100000065-Add Meats S0.90 $0.90 SR I001000OO015- Vegetable S1.10 S1.10 Total Amount: $6.90 GST @6%: $0.39 Nett Total; $6.90 Payment Mode Amount CASH S6.90 Change SO.00 GST Summary Amount() Tax(s) SR = GST @69 6.51 0.39 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebook com/BarWangRice",3,-0.37894529473188765,-0.27862178049661945
X51006414427.jpg,"Ab4lo/z UNIHAKKA INTERNATIONAL SDN BHD 04 Apr 2018 18:18 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # OR18040402170361 Item Total SR 100100000035- Meat + 3 Vege S7.10 S7.10 SR 100100000084-Add Vegetable S0.50 S0,50 Total Amount: $7,60 GST @6%: $0.43 Nett Total: $7,60 Payment Mode Amount CASH S7.60 Change So.00 GST Summary Amount(s) Tax(s) SR = GST @6% 7.17 0.43 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebook com/BarWangRice Qty",3,-0.4420306874668578,-0.3543961287512324
X51006414433.jpg,"Aolol, UNIHAKKA INTERNATIONAL SDN BHD 06 Apr 2018 18.03 (867388-U) 12, Jalan Tampoi 7/4 Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # OR18040602170349 Item Qty Total SR 100100000035- Meat + 3 Vege S7.10 S7.10 SR 100100000064-Add Vegetable S0.50 S0.50 Total Amount: $7.60 GST @6%: $0.43 Nett Total: $7.60 Payment Mode Amount CASH S7.60 Change S0.00 GST Summary Amount(s) Tax(s) SR = GST 69 7.17 0.43 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive 0/ GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebookcom/BarWangRice",3,-0.4199177754645466,-0.3464498269825731
X51006414593.jpg,"Aobso UNIHAKKA INTERNATIONAL SDN BHD 14 Apr 2018 18.11 (867388-U) 12, Jalan Tampoi Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # OR18041402160201 Item Total SR 100100000025- Meat + 2 Vege S6.00 S6.00 SR I00100000170- Imported Veggies $1.60 S1.60 SR I00100000169- Veggies $1.30 81.30 Total Amount: $8.90 GST @6%: $0,50 Nett Total: $8.90 Payment Mode Amount CASH S8.90 Change S0.00 GST Summary Amountls) Tax(s) SR = GST @6% 8.40 50 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebook com/BarWangRice 7/4, Qty",3,-0.43985839778774866,-0.2918353890161807
X51006414717.jpg,"Aolul AEON CO . (M) BHD (128926-H) 3RD FLR , AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS , 55100 KUALA  LUMPUR GST  ID 002017394688 SHOPPING  HQURS SUN-THU; 7ooo HRS 2200 HRS FRT-SAT ; 1OQ0 HRS 2300 HRS ~ Soku_ Ix 000001227192 4.BOZR QL CLASSIC EGGS Ix 000000812238 0.8BZR WHITE GARLIC Ix 000000812177 0 ,48ZR QLD GINGER Ix 000000601979 5,5OZR CHIC dRUMSTICK Ix 000000501979 3 . 55ZR CHiC DRUMSTICK Ix 000001053643 9, IOSR DEER SESAME   OI Sub-tatal 24,11 Tota] Sales Inc]   GST 24.11 Rourding  Adj ~0.01 Tota] After Adj Inc] GST 24.10 CASH 25,10 Item Count 6 Change Amt 1,Q0 Invoice No: 2018041210090010473 GST  Summary Amount Tax SR 68 8,58 0,52 ZR 0% 15,01 0,00 Tata] 23,59 0,52 12/04/2018 18;38 1009  001  0010473 0305557  NURUL   IMAN AEON  TAMAN UNIVERSIti TEL 1-300-80-AEON (2366) THANK   YOU FOR   YOUR PATRONAGE PLEASE  COME   AGAIN",2,-0.01038212831472284,0.039306902901700434
X51006502540.jpg,"x***+ DUPLICATE **++4 Gerbang Alaf Restaurants Scn Bhd (65351-M) Licensee of McDonald ' $ Leve] 6 , Bangunan TH  Damansara Uptown3 No,3 , Jalan SS2I/39,47400 Petal ing Jaya Se langor (GST  ID No: 000504664064 ) McDcna Id 's Silang( #005 ) Tel No _ 03-20131-5235 TAX INVCICE MFY Side InV# 00005 1300003910 ORD #17 ~REG #13- 27/04/2018 15:20;22 QTY ITEM TOTAL 4 M Nasi Lemiak Burger 75 , 80 4 M Fries 4 M 1OOF Ius 2 M McC Deluxe 29 ,00 2 M Coke 2 H Fries MDS Charge 4.25 Other Total (inc] GST) 109 . 05 Tota) Rcunded 109 . 05 Cash Tendered 150 . 00 Change 40. 95 TOTAL INCLUDES 6x GST 6,17 Thank Yuu and ?Iease Cole Aga in. Guest Relat ioris Center 1300)-13-1300",9,0.028002492394992966,-0.001409690416798278
X51006555819.jpg,"ckia mkkiKs(KL)sin iitu) ([.39386 X) Ll Jalan Felahur 24, 40 Su Slah Alam, Selangor. Tel: 09 {12s22k Karus 554221} G: (ujs [39v040 TAX  IHVOICE ADJUSTMENTNOTe Cash Inwv No , 7723F712 Visi+ Date: 23/07/2017 HAKASSAR FResh MARket SDN BHD GROUND FLVOR , 64Q JAlAN 9 15/46 47500 SUBANG 'Ata SEIANGOR ViuS Kidzuaug LM ) DD: 28/07/2017 1:2} Deserwion 1> Sale At ( RM) 0.( WHI!E 7I 5 11 23.4 #Ol ( MEA| 278 13.JC JUHEO 9' 5 94 Total O supplies: 31.39 CX  (ioclr 07 2 10 10 TWig €OC 1.33 70 18 66 Total 68 ies (excl , GST): -4,54 GST: ~0.27 Total 68 supplies (Inc , GST): -4,81 Total 0% supplies: 31.39 iotal Payable: 26,58 1 40 Recelved above goods in good 0i'*6 condit Wa The ""e pient cf Gadema 5 p lucts [S ""equire | to ""k e necessuv (Ju  ments co (Es 1rput tcin loius # che I L - Oi the: adjus tlc""nts sheri L thi _ Tas InUice Adjus tie""nt Note cusimcisco'y EXC suppl ~",0,0.3297411228168669,-0.058735544794573845
X51006555833.jpg,"GARDENIA BAKEKIES (KL SI)N BHD (139386 X) Lol 5, Jalan F'elabur 23/1, 4030U Shah Al4tl, Selangor_ Tel: 03 - 55423226 Fax:us - 55428213 GS I): (HhuJ8 1 399040 Tak  InOice ADJUSTHENT  NOTe Cash Inv No. 7831F712 VEilS [4 Date: 31/08 /2017 HAKASSAR  FRESH MarkeT SDN BhD GRCUM) FLOoR No 4 & 6, JALAN >S 15/48 , 47500 SUBANG JATA SELANGOR Vius Ridzuan ( [ 1906) DD: 31/08/2017 12.17 Descrption U.P Iss Exc 0 Sale Auc( RW) 0. (  whITe 2.13 4.26 GHOLEMEAL 2.78 8.34 Total 08 supplies: 12.60 CR-CORN 0.72 15 5 76 BUN-SBILIS 0.04 7.56 Total 6% supplies (excl , GST): 13.32 GST: 0,80 Totol 68 supplies (Inc, GST): 14.12 Total @X supplies: -12.66 Total Payable: 1,52 E &.0.E . Received above Ju' n1 : 1/1 ood order condicion. reciplent cf G""deni: products 1$ reutred to male ""eressary adjus tments to its 1nput tax clalis On the basic of the adjus tlerits ""1Ci in this Tax Invoice Adjus tillent_Nete cUSTOMKRSS coFY The",0,0.4716033756980852,-0.1160684591891376
X51006555835.jpg,"GARDENLA GAKEKIES (KLI SA BD ( (.39386 X) Lot } Jalan F'elabu 28, 40.X() Shah A SelauPol . Tel: Ws. 55425228 Far:us 55426213 GST ID: 0u0J8 [349040 TAX  INNOICE ADJUSTHENT  NOTe (ash Inv No_ 7829F712 V1014 Date 2/C8/zoi' HAKASSAR Fresh Market  SDN Bhd GROUND FLoOR N JALAW < 15/46 , 47500 SUBANG JAYA SELANGOR VEOS: Kidzuan (iis0o) D: 29/08/2017 H:20 Description VP Iss EX € Sale Ait ( Ri} 0,( WH!ITE 2 .13 10 19 17 mtiol EIEAL 178 78 0.( JUMBO 7.97 5 54 Total UX 22,3 {R-VANILLA 0.72 20 19 13 V CK-CORM 0.72 20 20 17.4 Mf F.EGG V 1.03 13 ~13 345.30 Total 68 (excl . GST): 14,69 6S1; 0,83 Total 6X supplies (Inc, CST): 15,57 Tota} 0X supplies: 12.33 Total Payable; 37.90 E &.0.[. Received above gjods In good Jrder condition. TIc recipent of Gar Gemio products 15 r'eured to Wake necessary Gdjustients to 1ts 1nput tax claim: on tne UGs [C cf the adjustlents shown 1n this Tux Invoice Adjustlent Note cusToMers( OFT Iam, supplies; supplies",0,0.3972570013904066,-0.11121921801186242
X51006556648.jpg,"GARDENIA BAKERIES (KL) SDN BHD ( [39386 X) Lol $, Jalan Pelab 23/1, 40J00 Shah Alam, Selangor Tel: 03 55423228 Fax:03 - 55423213 GST [): 00038[.399040 TAX  inOiCe ADJUSTMENT  NOTe Cash Irv No, 7820F713 Va0s+ Date: 20/08/2017 MAKASSAR Fresh MarkeT SDN BHD GROUND FLOOR NO JALAN SS 15/48 47500 SUBANG JaTA SELANGOR VEOS: Ridzuand [ 1900 ) DD: 20/08/2017 10.54 Descrption U.P Iss Exc Sale Anit( RM) 0.€ #HITE 2.13 8.52 WIoLEMEAL 2.78 11.12 0 € JUNBO 2.97 11.38 Total 08 supplies: 31,52 CR-CHOCLT 0.72 -4.32 TWIG-CHOC 1.33 20 20 26.60 Total 6x ies (excl , GST): 22.28 GST: 1.34 Total  6X supplies (Inc, GST): 23.62 Total QX supplies: 31,52 Total Payable; 55.14 E.&.0.E . Received above goods in good order condition. The recpient of Gardenia products 1s required to make necessary adjustients O its iiput tax clains on the basic of the adjus tmients shown in this Tax [nvoice Adjus tlent_Note CUSTOMER'S €OPY suppli",0,0.4868936233765408,-0.12958988037107605
X51006556654.jpg,"GARDEMIA BAKERIES (KL; SON BHD ([39386 X) Lol $ , Julan Pelabur 28/1, 40.300 Shah Alam, Tel: 03- 55423228 Fax:6s 75elnso5s2ts GST I): 000.381.399040 TAX  inOice ADJUSTHENT  HOTe Cash Inv No : 7818F712 VE0514 Date: 13 /03 /2017 MAKASSAR fresh harket SON BhD GROUNJD FLOOR , No_ < 6, JALAn s 15/4B, 47500 SUBANG JAYA, ""SELANGOR VEOS: Ridzuan( [ 1900} DD: [8/08.P017 10:47 Desccption U.P Iss Ex € D Sale Amt ( Ru ) 0.( WHITe 2.13 4 26 MHOL EMEAL 2 76 78 0 JUMBO 2.97 CQ BONZ SAVER 2.97 ~7 82 Total Ox supplles; -16,.34 cR-(HOCLT 0.72 20 13 9.36 Total 68 supplies (excl . GST): 9,36 GS7 , 0,56 TotaL  68 suppltes (Inc, GST): 9,92 Total O% supplies: 16,34 Total Payable: 6,42 E.&.0 E. Received above gocds 1n good order condition. The recplent of Gardenia products 15 required to make necessary ad Jus tilents c0 its input tax claims On the 1 < of the adjustrients shown in this Tax    Invoice Adjustient Note cUSTOMERS€OPY bas",0,0.45948101909799594,-0.09668321945232164
X51006556657.jpg,"GARDENIA BAKERIES (KL) SDN BHD ( [39386 X) Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Tel: 03- 55423228 Fax:0} ""567ang95s21s GST ID: 00038 [399040 TAK  inOice ADJUSTHENT  NOTe Cash Inv No, 7816F712 VEU5 [4 Date: 16/03/2017 MAKASSAR  FRESh Market  SDN BHD GROUNC FLOOR. No 4 & 6, JALAN S5 15/4B 47500 SUBANG JAYA SELANGOR VEOS: Ridzuan( [ 1900) DD: 16/08/2017 4:41 Descrption U.P Iss Exc Sale Amt( RUA) 0.€ WHITE 2.13 6.39 MHcl FMEAl 2.78 13 . 90 BONZ SAVER 2.97 2.76 Total 08 supplies: 44.05 CR-CHOCLT 0.72 20 20 1+.40 Total 6X (excl , GST): 14.40 GST: 0.86 Total 6x (Inc, GST); 15.26 Total 08 44,05 Total Payable: 59.31 E & 0 E Received above goods In good order condition. The recipient of Gardenia products i5 required to make necessary adjustments to its input tax clains on the basic of the adjus tients showin In this Tax Invoice Adjustient Note CUSTOMER'S COPY supplies supplies supplies:",0,0.5339175364141181,-0.12327667504048453
X51006556658.jpg,"GARDENIA BAKERIES (KL) SDN BHD ( 439.386 X) Lol $ , Jalan Felabur 23/4, 40300 Shah Alal, Selangor Te: 03- 55428228 Fax 03 - 55428213 GST HI): 000,884.399040 TAX  InOiCe ADJUSTMENT  NOTe Cash Inv No : 7815F710 Vp0s1+ Date: 15/08/2017 MAKASSAR  FRESH Market  SON Bhd GROUND FL NO 6 JALAn SS 15/48 475(0 SUBANG JAYA SELANGOR VLus; Kidzuan( [ 1900) DD: 15/08/2017 137 Descrptton U.P Iss Exc Sale Amtf |4 0.€= M (TE 2.13 0.00 MHO €M 4L 2.78 13 . 90 0.( Juiieo 2.97 147 Total  OX supplies: 16,87 CR- OR 0.72 20 20 14. Total  6X supplies (excl , GST); 14,40 SST: 0,86 Tot swpplies (Inc , GST): 15,26 TotaL  OX suppLies: 16,87 Total Payable; 32,13 t.&.0 Receive "" above goods In good order' condition. Tne recipient of Gardenia pr""oducts 1s required to Iake necessary adjustinents to ts input tox cla InS On the basic of the aajusti 'nts Jwn 1n this Tax Invoice Adjustu 'nt Note CUSTOMER'S cOPY OOR ,",0,0.4825098682433173,-0.10890650101993289
X51006556723.jpg,"GARDENA BAKERIES (KL) siN BHD ( [39386 X) Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Tel: 0 - 55423228 Fax:03- Selangofis21s GST [D: 00038[3990+0 TAX  INVOICE ADJUSTHENT  NOTE Cash Inv No, : 7803F713 VEOS14 Date: 03/08/2017 MAKASSAR fresh Market SDN Bhd GROUND FLOOR , NO  6, JALAN SS 15/4B 47500 SUBANG JAYA SELANGOR VEOS: Ridzuang [ T9o0) DD: 03/08/20 17 H: Description U.P Iss Exc 0 Sale Amt ( KAYa-PANDN 2.40 ~2 -4.80 Total 6X supplies (excl , GST): -4,80 GST: ~0,29 Total 68 (Inc, GST); 35,09 Total Payable: 55,09 E&.0.E. Received above goods in gooa order condition. The reciplent of Gardenia products 1s required to make necessary adjustments to ts input tax claims on the basic of the adjustinents shown in this Tax Invoice Adjustuent Note CUSTOMERS COPY RN) supplies",0,0.46791895667162636,-0.10412046093912285
X51006556728.jpg,"GARDENIA BAKERIETKLISDA BHO) (139386 X) Lot 3, Jalan Felabt 28/4, 40.JOU Shahi Alou, Selangor Tel: 03 55425228 Fai 03- 5542821} GST I): O10.80 [39Yu40 TaX  inoicE ADJUSTHENT  NoTe Cosh Inv Mo , 7807F716 VEOS 44 Date 07/08/-017 MAKASSAR FRESh MarkeT SDN BHd GROUND FLOOR NC 6 , JALAN S5 15'48 , 47500 SUBANG Jita SEI ANGOR VEOs; RidzuandI[Y00} DD: 07/08/2017 42.04 Desc""iption U.P Iss Exc C Sale kWt(RM) WAtITE ~1 10.65 WTIOL EMEAL 773 13. 90 0.€ JUMBO 97 14.85 Toral U8 suppies: 39,40 DFLICIA-8/ SCOTCH 11.16 CR-CHOcLT T0 2.88 CR-E SCOTch ic 6.48 BUN- SBILIS 3 + ~0.84 Total  6% supplies (excl , GST): 19,68 GST; 1.16 Total 6x supplies (Inc, (ST): 20,86 Total OX supplies: 39,40 Total Payable 60,26 E < 0.E _ Rece ved above goods In good order condition. The recipient of Gardenia products 1s required to Ikke essary adjustients t0 ltS Input ta clauns tne basic of trie adjustnents this Tak Invoice Adju: tullert No CUSToMERscoFy",0,0.42623506201455996,-0.09938443242916224
X51006556734.jpg,"GARDENIA BAKERIES (KL) SDN BHD (139386 X) Lot J, Jalan Felabur 23/1, 40300 Shah Alam, Selangor: Tel: 03- 55423228 Fax:uS - 55423213 GST ID: 000.381399040 TAX  inVOiCE ADJUSTMENT  NOTe Cash Inv No, 7804F712 vEOS[4 Date: 04/03/2017 HAKASSAR  FRESH Market SON BHD GROUND FLOOR, No 4 & 6 , JALAN SS 15/4B 47500 SUBANG JAYA , SELANGOR VEOS: Azlan(3737) DD: 04/08/2017 10.56 Descuetzon U.P Iss Exc 0 Sale Art ( RI) 0.€. MHITE 2.13 ~2.13 0 € JUMRO 2.97 8 .91 Total 0X supplies; 6,78 CR-CHOCT 0.72 24 24 17.28 TwG T'MISU 1.33 -2 ~2.66 Kaya-ORI 2.40 9.60 Total 6% supplies (excl , GST): 24,22 GST: 1,46 Total 6% supplies (Inc, GST): 25,68 Total O8 6,78 Total Payable: 32.46 E.&.0.E . Received above goods in good order condition The reciplent of Gardenia products 15 required to mnake necessary adjustlllents to its input tax clains on the basic Jf the adjus tlients shown in this Tax  Invoice Adjus tient Note CUSTOMERS COPY supplies:",0,0.5276577258205432,-0.1237119180894742
X51006556740.jpg,"6RmkEkSk Si MI) ( [393*6 1) L.ol }, Jalan Felalur 25/1, 40J0U Shah A/, Selaugor Tu: 0 55428228 Fax:(s 55423213 GSTI; (u.Sk [.39 )04u TAK  INOICE ADJUSTHENT  NOTe Cash Inv No, 7801F714 Vius [4 Date: 01/0g/?017 MAKASSAR FRESh Market  SDN BHD GROUND IOuR NO & 6, Jalam S; 15/4R 47500 SIBANG Jata SELANGOR Vtus: Rulzuaui[9U) DD; 0[/708/2017 42:05 Descrption UP Iss Exc Sale At(Ri) 0 ( WHITE 213 3 <2 WOLfMEAL 2.78 5 56 0 ( JUNGO 397 297 Total OX supplies: 17.05 (R-Vaiii!A 07 = 10 10 7.-0 (c-CORN 07 o 88 M EGG 1 ] -1.33 KatA PANLN 440 7. 20 Total 6% supplies (excl , GST): 5,95 GST; 0.35 Total  6% supplies (Inc, GST): 6,30 Total OX supplies: 17.05 Total Payable: 23.35 E &.0E . Received abnve goods ln good orler condition. The reciient 0t Gardlerd products 1 3 require (0 Ike necessary (el justients tO 1 €S input tos claus On the bosic of thie aidjus tIllen{ > I this Tax Invoice Adjustuent Note cusiomkk,co hos",0,0.3901583834130416,-0.09405661674843589
