filename,text,company
X51006389884.jpg,"99 SPEED MaRT 5/8 (519537-X) Lot P.T. 2811, JALAN ANGSA , TAhAN BERKELEY 41150 KLANG, SELANCOR 1214-JINJANG UtarA GSTID. NO 8 000181747712 INVOICE NO : 18224/102/T0496 094 28PH 567455 22 -11-17 261 HELANG MINYAK HasAk SkG R748. 70 2 02 X Rh 24.35 8038 JASMINE SUPER 5 SPECIA Rh29 . 90 2 086 OREENLINK BIOTECH BRIKE Rh8 . 40 S 2829 LIFEBUOY COOLFRESH SO R713.98 $ 22 X Rm 6.99 820 PIPIT BLEACH 2*1K6 TP Rm4. 20 $ 861 FAb PERFECT Bar (8)130 RMQ. 00 $ 410 X Rh 90 551 NESCAFE CLASSIC ARABICA RM67 . 80 2 13 X Rh 22.60 Total Sales (Inclusive GST) RM 181 . 98 Rounding Adjustnent RM .02 Rounding RH 182. 00 CREDIT RH 182.00 CHANGERM 00 GST Suanary Arount(Rm) Tax(RH} $ : 67. 33.56 2.02 2 = 0l 146.40 00 Thank You: Please cohe the invice for applicable returns again Keep",99 SPEED MART S/B
X51006389888.jpg,"99 SPEED Hart S/8 (519537-X) Lot P.T: 2814, JALAN ANGSA, Tahan  BERKELEY 41150 KLANG, SELANGOR 1214-JINJANG UtaRA GST ID. NO 8 000181747712 INVOICE ND 0 18203/102/T0466 O9:O8pr 567455 01-14-17 0515 SNEX Ku Tam Tah Crab F Rh3. 65 $ 0649 TIC TaC candy MINT (NH RM2. 10 $ 5178 HENTOS Sour HIX CHEWY RM2. 45 $ 2651/MunchyS CracKER SANDHI R78. 38 $ 02 X Rm 4.19 0249 JULIES PEANUT  BUTTER $ RMz. 55 $ 820 PIPIT BLEACH 2*1KG TP Ra4 . 20 $ 480 TOP SUPER WHITE (RED) 2 RM12.65 5 9170 Ca3210 CAHEL Shorthand RHI.90 $ 9413 CS 1002 45 H/coVeR NOT RM4.80 $ 8445 7Cc UhU GLuE RM4. 40 $ 02 X Rh 2.20 Total Sales (Inclusive OST} Rh 52.08 Rounding Adjustaent RH 02 Rounding RH 52.10 CaSH Rh 60.00 CHANGE RM 7.90 GST Suntary Abount (Rh) Tax(RH) $ 9 67 49.12 2.96 Thank You: Please cone Keep the invoice for applicable returns Pa PB again",99 SPEED MART S/B
X51006393376.jpg,"3 17055 0 9 99 SFEEd Hart S/B {519337-X} LoT P,ta 2811, Ialam Taman BeRveLEY 41150 KlaNc, JELANCOR 1214-#injanG UtaRA BS7 ID, NC 000181747712 Invoice No 18028/103/10268 02:34pX 565407 10-05-47 355 Crispi RulL 12 Orain SE R6.35 941} CS 1002 95 HcVeR Not Rm4 _ 65 Total Sales {Inclusive CST} RM i1.SO CASH 52.00 CHANCE RM 40450 ST Sucaary Arounttem} Tax(RH} 57 10,85 65 Trank You, Please Cobe I7e irvcice applicable retunns ANGSAs again Kee {cr",99 SPEED MART S/B
X51006393377.jpg,"3 17 055 0 9 97 SPEED Mart S/8 '519537-X} Lot PaT. 2811, JALAN ANGSA; Tarax BERKELEY 41150 KlanG; Selangor 1422-Tm DesA JavA GST Id; Ng 000191747712 INVOICE ND 48029/403/70369 @i;57PH 563490 10-05-17 2174 Arw SarsaparILLA I,5L RK2. 95 2502 coKE ZeRO 125L Stop Rh2.50 $ 261 HELANG hINYAX Masak SkC RH24.40 2 325 cintan KI PERISA ASLI 0 RH3.65 3i1 MAHEE EXPRESS HI Cawan RHi.29 5425 HACOI Hut Cup MCE Toh RM3.50 02 X Rh 1,75 066 KILO FUZE JINI ORICINAL Rhij65 1821 JULIES Sugar CrackeRS RHo. 70 02 X Rk ].35 6059 S8B TWISTIES COOKIES Rh2.30 371 bi0 Bim RICE CracveR ""5 RHi1.90 02 } Rh 555 Total Fales Inclusive GST) RK 72,74 Rounding Adjustaenit RH 01 Rounding RH 72,75 CaSh Rh I00,Q0 ChancE Rm 27.25 GS7 Sumaary Abount(Rh) Tax(RH) 51 45,60 2.74 07 24,40 Fhank You; Please come Keep the inyuice for applicable retunts again",99 SPEED MART S/B
X51006401853.jpg,"99 SPEED NART S/8 (519537-X) LOt F.T. 2811, JALAN ANGSA, TaHAK  BERKELEY 41150 KLANG,  SELANGOR 1299-SWBANG PERHAI GST ID. NO 8 (00131747712 INVDICE NQ 17736/102/16275 06; 34PH 562004 07-02-17 Fa t 0857   INdOcAFE  COFFEENIX 3IN P82? . 95 5 407 CRdBurY ChOCQLATE  HRZEL Pr7 , 49 Total Sales {Iriclusive GST} RH 37,44 Rounding Adjustuent RH 01 Rouriding RH 37.45 CREDIT Rm 37.45 CHARGE Rh 0Q 6S1 Suwwary Aaourt (RH) Tax{RH) 5 67. 35.32 2,12 Tharik You. Please cobe againi Ihe invoice for applicable returns Keep",99 SPEED MART S/B
X51006414425.jpg,"Holkolz UNIHAKKA INTERNATIONAL SDN BHD 05 Apr 2018 18.25 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 JohorBahru,Johor TAX INVOICE Invoice # OR18040502160302 Item aty Total SR 100100000031- 3 Vege S4.40 S4.40 SR /00100000064-Add Vegetable S0.50 SO.50 SR I00100000065-Add Meats S0.90 $0.90 SR I001000OO015- Vegetable S1.10 S1.10 Total Amount: $6.90 GST @6%: $0.39 Nett Total; $6.90 Payment Mode Amount CASH S6.90 Change SO.00 GST Summary Amount() Tax(s) SR = GST @69 6.51 0.39 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebook com/BarWangRice",UNIHAKKA INTERNATIONAL SDN BHD
X51006414427.jpg,"Ab4lo/z UNIHAKKA INTERNATIONAL SDN BHD 04 Apr 2018 18:18 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # OR18040402170361 Item Total SR 100100000035- Meat + 3 Vege S7.10 S7.10 SR 100100000084-Add Vegetable S0.50 S0,50 Total Amount: $7,60 GST @6%: $0.43 Nett Total: $7,60 Payment Mode Amount CASH S7.60 Change So.00 GST Summary Amount(s) Tax(s) SR = GST @6% 7.17 0.43 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebook com/BarWangRice Qty",UNIHAKKA INTERNATIONAL SDN BHD
X51006414429.jpg,"Af4otu UNIHAKKA INTERNATIONAL SDN BHD 02 Apr 2018 18.31 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # OR18040202170496 Item Total SR 100100000035- Meat + 3 Vege S7.10 S7.10 SR I00100OOO015- Vegetable S1.10 S1.10 Total Amount: $8.20 GST @6%: $0.46 Nett Total: $8.20 Payment Mode Amount CASH 58.20 Change SO.00 GST Summary Amount(s) Tax(s) SR = GST @69 7.74 0.46 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebook com/BarWangRice Qty",UNIHAKKA INTERNATIONAL SDN BHD
X51006414431.jpg,"Aotol & UNIHAKKA INTERNATIONAL SDN BHD 03 Apr 2018 18,33 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # OR18040302160397 Item Qty Total SR 100100000035- Meat + 3 S7.10 S7.10 Total Amount: $7.10 GST @6%: S0.40 Nett Total: $7.10 Payment Mode Amount CASH S7.10 Change S0.0O GST Summary Amounts) Tax(s) SR = GST 6.70 40 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Oi GST) Thank You & Come Againl Like and Follow on Facebookl Facebook com/BarWangRice Vege @6% Us",UNIHAKKA INTERNATIONAL SDN BHD
X51006414433.jpg,"Aolol, UNIHAKKA INTERNATIONAL SDN BHD 06 Apr 2018 18.03 (867388-U) 12, Jalan Tampoi 7/4 Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # OR18040602170349 Item Qty Total SR 100100000035- Meat + 3 Vege S7.10 S7.10 SR 100100000064-Add Vegetable S0.50 S0.50 Total Amount: $7.60 GST @6%: $0.43 Nett Total: $7.60 Payment Mode Amount CASH S7.60 Change S0.00 GST Summary Amount(s) Tax(s) SR = GST 69 7.17 0.43 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive 0/ GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebookcom/BarWangRice",UNIHAKKA INTERNATIONAL SDN BHD
X51006414470.jpg,"Aoyozb UNIHAKKA INTERNATIONAL SDN BHD 09 Apr 2018 18.26 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru;Johor TAX INVOICE Invoice # OR18040902160299 Total Item Qty SR 100100000060-4 Vege S5.50 S5.50 SR /00100000006- Pork S2.70 S2.70 Total Amount: $8.20 GST @6%: $0.46 Nett Total; $8.20 Payment Mode Amount S8.20 CASH SO.00 Change Aount s) Taxs) GST Summary SR GST 169 7.74 0.46 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive O/ GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebook com/BarW= angRice",UNIHAKKA INTERNATIONAL SDN BHD
X51006414483.jpg,"Ho4ox] UNIHAKKA INTERNATIONAL SDN BHD 10 Apr 2018 18.21 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # OR18041002160370 Item Qty Total SR 100100000035- 1 Meat + 3 Vege S7.10 S7.10 SR I00100000064-Add Vegetable SO.50 S0.50 Total Amount: $7.60 GST @6f; $0.43 Nett Total: $7.60 Payment Mode Amount CASH S7.60 Change SO.00 cST Summary Amountfs) Taxs) SR JST @6% 7.17 0.43 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Ol GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebook com/BarWangRice",UNIHAKKA INTERNATIONAL SDN BHD
X51006414485.jpg,"Abyo2 ? UNIHAKKA INTERNATIONAL SDN BHD 11 Apr 2018 1813 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice OR18041102170437 Item Total SR 100100000035- Meat 3 Vege S7.10 S7.10 SR I0010OOOO015- Vegetable S1.10 S1.10 Total Amount: $8.20 GST @6%; S0.46  Nett Total: $8.20 Payment Mode Amount CASH 58.20 Change S0.0O GST Summary Amount(s) Tax(s) GST @6% 7.74 0.46 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebook com/BarWangRice aty SR =",UNIHAKKA INTERNATIONAL SDN BHD
X51006414593.jpg,"Aobso UNIHAKKA INTERNATIONAL SDN BHD 14 Apr 2018 18.11 (867388-U) 12, Jalan Tampoi Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # OR18041402160201 Item Total SR 100100000025- Meat + 2 Vege S6.00 S6.00 SR I00100000170- Imported Veggies $1.60 S1.60 SR I00100000169- Veggies $1.30 81.30 Total Amount: $8.90 GST @6%: $0,50 Nett Total: $8.90 Payment Mode Amount CASH S8.90 Change S0.00 GST Summary Amountls) Tax(s) SR = GST @6% 8.40 50 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebook com/BarWangRice 7/4, Qty",UNIHAKKA INTERNATIONAL SDN BHD
X51006414631.jpg,"UNIHAKKA INTERNATIONAL SDN BHD 18 Apr 2018 18.34 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # OR18041802170465 Item Qty Total SR 100100000031 - 3 Vege 84.40 S4.40 SR I00100000064-Add Vegetable S0.60 S0.60 SR I001000OOO65-Add Meats $0.90 S0.90 SR I00100000015- Vegetable $1.10 S1.10 Total Amount: $7.00 GST @6%: $0.40 Nett Total: $7.00 Payment Mode Amount CASH S7.00 Change $0.00 GST Summary Amount(s) Tax(s) SR GST @6% 6.60 0.40 GST REG #000656195584 BAR WANG RICEt @PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebook com/BarWangRice Apkosi",UNIHAKKA INTERNATIONAL SDN BHD
X51006414633.jpg,"Adobz UNIHAKKA INTERNATIONAL SDN BHD 16 Apr 2018 18.23 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAXINVOICE Invoice # OR18041602170486 Item Qty Total SR 100100000035- Meat + 3 Vege 87,10 S7,10 SR I00100000015- Vegetable $1.10 S1,10 Total Amount: $8.20 GST @6%: $0.46 Nett Total: $8.20 Payment Mode Amount CASH S8.20 Change SO.00 GST Summary Amnount(s) Taxs) SR = GST @69 7.74 0.46 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebook com/BarWangRice",UNIHAKKA INTERNATIONAL SDN BHD
X51006414671.jpg,"0 4to UNIHAKKA INTERNATIONAL SDN BHD 19 Apr 2018 18.22 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # OR18041902170358 Item Total SR 100100000030- 2 Vege $3.30 S3.30 SR 100100000169- Veggies S1.30 S1.30 SR I00100000170- Imported Veggies $1.60 S1.60 SR I00100000008- Sealood (S) S3.70 $3,70 Total Amount: $9.90 GST @6%: $0.56 Nett Total; $9.90 Payment Mode Amount CASH 89.90 Change So.00 GST Summary Amountfs) Tax(s) SR GST 69 9 34 56 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Againl Like and Follow Us on Facebookl Facebook com/BarWangRice aty",UNIHAKKA INTERNATIONAL SDN BHD
X51006555784.jpg,"GAKDENA BAKERIES (EL SDA KHD) ( 139386 X) LS $ Jalun F'elabur 23/1, 4u30 Shah Alam, Selangor Te; O 55428228 Fax:(S 55428213 G5TI; 00381399040 Tax  INVOICE ADJUSTMENT NOte Cash Irwv No, 7830F715 V[0S14 Dote . 30/03/2017 MAKASSAR frESh MarkET  SDN Bhd GROUND FLoOR Ko_ 6 6, JALAN 55 15/ IB 47500 SUBANG JATA SELANGOR VE""S: Ridzuall ( [[900} DD: 30/08/2017 [U:5[ Descrution U.P Iss Exc D sale Avt ( 0.€. MHITE 2.13 10.65 WFioLeMEAL 2 78 13 . 9 0 ( JUMBO 2.97 14.85 Total 0X supplies: 39,40 CR-CHOcLt 0.72 20 L8 1.96 Total 6% suppiies (excl , GST): 12.96 GST: 0.78 Total 68 (Inc . GST); 13.74 Total u8 supplies: 39,40 Total Payable: 53,14 E.< C[. Receivea above gooos 1n gooa order condition_ The recipient of Gardenia prjducts 15 required to make necessary adjustillents to its Input tax claim; C"" the basic of the adjustments shown In this Tax Invoice Adjus tlient Note CSTOMERSSCOPY RI} ~pplies",GARDENIA BAKERIES (KL) SDN BHD
X51006555806.jpg,"GARDENIA MAKERIES (KI SDN BID ( [39386 X) 0t }, Jalan Felabur 23/1, 40X0 Shah Alam, Selangor Tel: 0} 55423228 Fax:us - 55428213 GST I: (uOJ8 4,399040 TAX  INOiCE ADJUSTHENT  NOTE Cash Inv No, = 7730F710 VE0S 14 Date: 30/07/2017 MAKASSAR  Fresh markeT SDN BHD GROUNU FLOOR , No 4 & 6 , JALAN >S [5/4B , 47500 SUBANG JaYA SELANGOR VEOS: Ridzuan( [ [900 ) DD: 30/07/2017 :4S Descr!tion U.P Iss Exc 0 Sale Amt ( RM) 0. €. WhITE 2B3 10 19 17 WHOLEMEAL 2.78 13 90 0.€ JUMIEC 2.97 94 Total  OX supplies: 39,01 CR-CHV( | 0.72 -5.76 TmLG-Chcc 1.33 -9 -11.97 Total 68 supplies (excl , GST): -17.73 GST: -1,07 Total 6% supplies (Inc, GST): -18.80 Total 08 39.01 Total Payable: 20.21 E.&.0.E . Received above goods in good order condition. The recipient Gardenia products 3 required to Ikl = necess adjustients to Its input tux clais, on the basic of the adjustients shown 1n this Tax  Invoice Adjustient_Note CUSTOMERScory supplies: ar >",GARDENIA BAKERIES (KL) SDN BHD
X51006555814.jpg,"1/01 s(ki Sun /uI (428867 ( Ialan Felabu X, 40 S Shah Alam, Selangor_ Te: "" 55428228 Fax:us 5,+21} GSI): (((.38 |.3Y040 TAX  InOICE ADJUSTHENT NOTe Cash Irwv No, 7727F713 VE0S/4 Date 2'/07/Z0[Z HAKASSAR FRESh MarketSDN BHD GRCNRiD ( (uk NC Jaian $5 15/48 47500 SUBANIG Jaia SFLANGOR V1s : Rid7uui[Y)) DD: 27/07/207 1134 De i91 P [ss Exc Sule Lmt ( RM) 0 ( WHlte 213 6.39 MHOL ENEAT 2.78 8. 34 JUHBO 2.'7 5.94 Total O8 supplies: 20.67 DEL ICI4 E/scolen 3 / - 11.16 BUN- SBTLIS 0.34 20 20 16 . 80 HAZEL CHOC 6 . 90 41 40 Total  6% supplies (excl , GST): 69.36 GST: 4.16 Total  68 supplies (Inc, GST): 73,52 Total 0% supplies: 20,67 Total Payable: 04.19 E & 0.E . Received above gouds Li qood Klei condition_ The recpient Gut <enia products 15 requitre| to make necessary adjus tments to its Mnii+ tqx claims On the bas1c of the (l; / (!lents shown in this Tax Involce adjustment Note CUSTOMER'Scor of",GARDENIA BAKERIES (KL) SDN BHD
X51006555817.jpg,"GARDVI BAKERIES (KL)SUN BHD) (1.39.386 X) 0I $, Jalan Felabu 23/1, 40.SuW Shah Alum, Tel: 0} 55423228 Fax:0s SelnnGis2ts GST M)' (038 [399040 TAX  InOICE ADJUSTHENT  NOTe Cash Irw No, 7725F714 Viu5 [4 Date 25/07/2017 MAKASSAR fresh Market  SDN  BhO GROUND F| QOa 1h _ 1 & 6 JALAN 5 15 Ab 47500 'UBANG J4(A _ SELANGOR Vas: Rideuam( 19u) DD: 25/07/20[7 12:46 DestrpUori U.P Iss EAC Sale Amt(Ru) WHLTF 2.13 10 10. 65 Wio (MFA( 2.78 8.34 JUIEST 297 11.83 Total 0X supplies: 9,57 CR-VANI|4 10 10 7.?0 CK-( ORN 10 10 7.20 Total 68 ies (excl , GST): 14,40 GST: 0.86 Total  6x supplies (Inc, GST): 15,26 Total 0% supplies' 9.57 Total Payable: 24,83 E < 0 Received (bove goocls L4] good order condition. The recipient Gardena products 15 Fecured to make necesscy (ed Jus tents 60 1ts input €x claus On the 015 of the adjus Luim( _ Slnuyi) 1n t/s Mx Inva[ce Adjustu ' ( Mte SOMRK'ScOP'} suppl of",GARDENIA BAKERIES (KL) SDN BHD
X51006555818.jpg,"(Akiiiamkukiks(i SI MID) ( 139.86 X 0 $ Jalan F'elabuu 2M, 40.SumU Slh Al.m, Te; 0 55425228 Fax:u Sxws GSTI): U(sra.SYU-u tax  INVOICE ADJUSTHENT  NoTe Cash Irwv No_ 7724F717 Date' : 707/2017 MAKASSAR FRESH Market SDN BHD GROUNI) FiouF M JaLAM : 15  6 4750U SURANG Jaia SELANGOR KOS : Kidtuamli (Yuu) DD): >107,207 1244 Oe_C lion U P Is3 E4C Sale Amt ( Ra) Ghiic 2.3 4.26 Miolfuei 2 78 8. 34 (JuIEO 9/ 0@ Total Q8 1es' 12,60 OFlI6 RScoic 7.7= 7.4 KR LhO((1 Jo 7-0 CR-R"" Soloi 072 SQ KERK ( 6. 72 RUN-S' 54 16 10 40 Total 68 supplies (excl , GST): 13,68 GST; 0.82 Total ( supplies (Inc, GST): 14.50 Total 08 1e5 ; 12,60 Total Payable; 27, 10 1 & 0 Recewved ~ove  gouls ingooa' 4-u ""Oudit 1.1 Te rec!pient 0f Gru deniu"" : aWe$ 1S ""eqred ( ' Ilk : necessary (1 , ts L0 Its 1fpuit tox Eles the ""s (( 1 ' che aus Uilent ' shetn Ii th: Tax Invoce A Justuent Hote cusiomlksa ' suppl e suppl",GARDENIA BAKERIES (KL) SDN BHD
X51006555819.jpg,"ckia mkkiKs(KL)sin iitu) ([.39386 X) Ll Jalan Felahur 24, 40 Su Slah Alam, Selangor. Tel: 09 {12s22k Karus 554221} G: (ujs [39v040 TAX  IHVOICE ADJUSTMENTNOTe Cash Inwv No , 7723F712 Visi+ Date: 23/07/2017 HAKASSAR FResh MARket SDN BHD GROUND FLVOR , 64Q JAlAN 9 15/46 47500 SUBANG 'Ata SEIANGOR ViuS Kidzuaug LM ) DD: 28/07/2017 1:2} Deserwion 1> Sale At ( RM) 0.( WHI!E 7I 5 11 23.4 #Ol ( MEA| 278 13.JC JUHEO 9' 5 94 Total O supplies: 31.39 CX  (ioclr 07 2 10 10 TWig €OC 1.33 70 18 66 Total 68 ies (excl , GST): -4,54 GST: ~0.27 Total 68 supplies (Inc , GST): -4,81 Total 0% supplies: 31.39 iotal Payable: 26,58 1 40 Recelved above goods in good 0i'*6 condit Wa The ""e pient cf Gadema 5 p lucts [S ""equire | to ""k e necessuv (Ju  ments co (Es 1rput tcin loius # che I L - Oi the: adjus tlc""nts sheri L thi _ Tas InUice Adjus tie""nt Note cusimcisco'y EXC suppl ~",GARDENIA BAKERIES (KL) SDN BHD
X51006555833.jpg,"GARDENIA BAKEKIES (KL SI)N BHD (139386 X) Lol 5, Jalan F'elabur 23/1, 4030U Shah Al4tl, Selangor_ Tel: 03 - 55423226 Fax:us - 55428213 GS I): (HhuJ8 1 399040 Tak  InOice ADJUSTHENT  NOTe Cash Inv No. 7831F712 VEilS [4 Date: 31/08 /2017 HAKASSAR  FRESH MarkeT SDN BhD GRCUM) FLOoR No 4 & 6, JALAN >S 15/48 , 47500 SUBANG JATA SELANGOR Vius Ridzuan ( [ 1906) DD: 31/08/2017 12.17 Descrption U.P Iss Exc 0 Sale Auc( RW) 0. (  whITe 2.13 4.26 GHOLEMEAL 2.78 8.34 Total 08 supplies: 12.60 CR-CORN 0.72 15 5 76 BUN-SBILIS 0.04 7.56 Total 6% supplies (excl , GST): 13.32 GST: 0,80 Totol 68 supplies (Inc, GST): 14.12 Total @X supplies: -12.66 Total Payable: 1,52 E &.0.E . Received above Ju' n1 : 1/1 ood order condicion. reciplent cf G""deni: products 1$ reutred to male ""eressary adjus tments to its 1nput tax clalis On the basic of the adjus tlerits ""1Ci in this Tax Invoice Adjus tillent_Nete cUSTOMKRSS coFY The",GARDENIA BAKERIES (KL) SDN BHD
X51006555835.jpg,"GARDENLA GAKEKIES (KLI SA BD ( (.39386 X) Lot } Jalan F'elabu 28, 40.X() Shah A SelauPol . Tel: Ws. 55425228 Far:us 55426213 GST ID: 0u0J8 [349040 TAX  INNOICE ADJUSTHENT  NOTe (ash Inv No_ 7829F712 V1014 Date 2/C8/zoi' HAKASSAR Fresh Market  SDN Bhd GROUND FLoOR N JALAW < 15/46 , 47500 SUBANG JAYA SELANGOR VEOS: Kidzuan (iis0o) D: 29/08/2017 H:20 Description VP Iss EX € Sale Ait ( Ri} 0,( WH!ITE 2 .13 10 19 17 mtiol EIEAL 178 78 0.( JUMBO 7.97 5 54 Total UX 22,3 {R-VANILLA 0.72 20 19 13 V CK-CORM 0.72 20 20 17.4 Mf F.EGG V 1.03 13 ~13 345.30 Total 68 (excl . GST): 14,69 6S1; 0,83 Total 6X supplies (Inc, CST): 15,57 Tota} 0X supplies: 12.33 Total Payable; 37.90 E &.0.[. Received above gjods In good Jrder condition. TIc recipent of Gar Gemio products 15 r'eured to Wake necessary Gdjustients to 1ts 1nput tax claim: on tne UGs [C cf the adjustlents shown 1n this Tux Invoice Adjustlent Note cusToMers( OFT Iam, supplies; supplies",GARDENIA BAKERIES (KL) SDN BHD
X51006556591.jpg,"GARDEMA BAKERIES #LSDN BHI (L.39386 X) Lor } Jalan Pelabur 23/, 40300 Shah Alamn, Selangor Tel: 03- 5542.8228 Far:""3 55423213 GST I: 000.58 [399040 tak  INVOICE ADJUSTMENT  NOTe Cash Inv No, 7825F713 VEUs14 Date: 25/08/2017 HAKASSAR  fresh Market  SDN Bhd GRouriD FLOOR No 6 6 JALAN S; 15/4B_ 47500 SUBANG JAYA SELANGOR vEOS: Ridzuan( [ 19u0) DDD: 25/08/2017 10.29 Des@ ptLon U.P Jss Exc D Sale Ant ( RID) 0 € WHITE 2.13 6.39 WtOL EMEAL 2.78 3.34 0.€ JlMBO 2.97 8 91 Totol O% supplies: 23,64 KATA-ORI 2.40 100 Total  6% supples (excl , GST): 12,€0 GST; 6.72 Total 6% supplies (Inc, GST): 12.72 Total 0X 23.64 Total Payable: 36.36 [.00.€. Received above goods 1n good order cundition. The recipient of Gardenia products 15 requirea tO make necessary adjustrients to its input tox claims On the basic of the adjustirents shown L0 this Tax   Involce Adjustllent Note CUSTOMERS CoFY supplies:",GARDENIA BAKERIES (KL) SDN BHD
X51006556596.jpg,"GAKOKMAKERIES (KI S)` M) ( [39386 X) ul $ Jalan | eahu 23/1, 40 Son Shah .au, Selaupor Te: 05 35423228 Fat:us 55428213 Gs4 iu): 40038 [39401+U TAX  INOICE ADJUSTHENT  NOTe Casn Inv No , 7828F715 vEusi Date 28/08/2017 HKASSAR fresh MaRket SON Bhd GKOUND FLOOR Mo < 6, JALAN SS 15'46 . 450 SUBANG  JATA SELANGOR veus: Iidzuan ([ [Y0) DD: 26/08/2017 12. 26 Descrtior U.p Iss E^c 0 Scle Amt ( RM) (€ Wiite 243 6.39 IPL [MFAL 7.78 13 . 90 C JUEO 137 5 91 Totai @X suppltes: 14.35 Dt): I4-B, SCOIcH 11.16 ck- (*O64T"" 20 14.40 Total 68 (excl , GST;' 25,56 GST; 1,53 Total  6% supplies (Inc, GST) : 27.09 Total 0X Supplies: 14,35 Total Payable: 41,44 L & "" Rec -[ve| ~vove gonds 1}good %rder cundtion. Tfie ""ecwpent of Gardenta pr ducts 15 requneto Ial e necessary adjustlients to ts Lnput Coa Icis 0ni tne Daslc o th: adjustiilents shov In this Tax [nvoice Adjustmient Nole cusToMiRsoFT supplies",GARDENIA BAKERIES (KL) SDN BHD
X51006556604.jpg,"GARDENIA BAKERIES (KL) SDN BHD) (139386 X) Lot %, Jalaug elabur 23/1, 40300 Shah Alau, Selangor: Tel: 03 . 55428228 Fax:Os 55423213 GST H): (0038 L324040 TAX  INOIce ADJUSTMENT^ NOTE Cash Ir No, 7824F715 VE0514 Date 24/08/2017 MAKASSAR freSh MARkET SDN BHD GROUND FLOor, NO 6 JALAN SS 15/48 500 SUBANG Jaya SELANGOR VEUS: Ridzuan( [ 1960} DD: 24/08/2017 M:SS Descriptzon U.P Iss Fxc Sale Aut ( RM) 0.(. MHITE 2.13 8.52 HtIol EMEAL 2 78 2 5.56 JUNBO 97 8 . 91 Total 08 suppites: 22.99 DELICIA-B/SCOTCH 3.72 7.44 BUN- SBILIS 0.84 10 10 8 . 40 Total  6X supplies (exc] , GST); 15,84 GST: 0.95 Total 68 (Inc . 6ST): 16,79 Total OX suppiles; 22.99 Total Payable; 39,78 E & 0.E. Received above goods in goca order condition_ The recipient of Gardenia products is requlred to Iake necessary adjustments to its lnput tax clailis On the basic of the adjustients shonn In this Tax Invoice Adjus tlilent Note CUSTOMERS COPY supplies",GARDENIA BAKERIES (KL) SDN BHD
